time,conn_handle,peer_addr,dir,op,att_handle,uuid,value
Oct 29 21:34:23.868,0x0041,F8:30:02:08:DF:00,Send,Exchange MTU Request,,,
Oct 29 21:34:23.927,0x0041,F8:30:02:08:DF:00,Receive,Exchange MTU Response,,,
Oct 29 21:34:23.927,0x0041,F8:30:02:08:DF:00,Send,Read By Group Type Request,0x0001,,
Oct 29 21:34:23.988,0x0041,F8:30:02:08:DF:00,Receive,Read By Group Type Response,,,
Oct 29 21:34:23.988,0x0041,F8:30:02:08:DF:00,Send,Read By Group Type Request,0x0023,,
Oct 29 21:34:24.047,0x0041,F8:30:02:08:DF:00,Receive,Read By Group Type Response,,,
Oct 29 21:34:24.047,0x0041,F8:30:02:08:DF:00,Send,Read By Type Request,0x000C,,
Oct 29 21:34:24.107,0x0041,F8:30:02:08:DF:00,Receive,Read By Type Response,,,
Oct 29 21:34:24.107,0x0041,F8:30:02:08:DF:00,Send,Find Information Request,0x000F,,
Oct 29 21:34:24.167,0x0041,F8:30:02:08:DF:00,Receive,Find Information Response,,,
Oct 29 21:34:24.167,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x000F,,
Oct 29 21:34:24.227,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:24.228,0x0041,F8:30:02:08:DF:00,Send,Read By Type Request,0x0023,,
Oct 29 21:34:24.288,0x0041,F8:30:02:08:DF:00,Receive,Read By Type Response,,,
Oct 29 21:34:24.288,0x0041,F8:30:02:08:DF:00,Send,Read By Type Request,0x002D,,
Oct 29 21:34:24.347,0x0041,F8:30:02:08:DF:00,Receive,Read By Type Response,,,
Oct 29 21:34:24.347,0x0041,F8:30:02:08:DF:00,Send,Read By Type Request,0x0031,,
Oct 29 21:34:24.407,0x0041,F8:30:02:08:DF:00,Receive,Error Response,0x0031,,
Oct 29 21:34:24.409,0x0041,F8:30:02:08:DF:00,Send,Find Information Request,0x002D,,
Oct 29 21:34:24.467,0x0041,F8:30:02:08:DF:00,Receive,Find Information Response,,,
Oct 29 21:34:24.467,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x002D,FFF3,
Oct 29 21:34:24.527,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:24.527,0x0041,F8:30:02:08:DF:00,Send,Find Information Request,0x0031,,
Oct 29 21:34:24.587,0x0041,F8:30:02:08:DF:00,Receive,Find Information Response,,,
Oct 29 21:34:24.587,0x0041,F8:30:02:08:DF:00,Send,Find Information Request,0x0033,,
Oct 29 21:34:24.647,0x0041,F8:30:02:08:DF:00,Receive,Error Response,0x0033,,
Oct 29 21:34:24.647,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0031,FFF4,
Oct 29 21:34:24.707,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:24.708,0x0041,F8:30:02:08:DF:00,Send,Find Information Request,0x0029,,
Oct 29 21:34:24.767,0x0041,F8:30:02:08:DF:00,Receive,Find Information Response,,,
Oct 29 21:34:24.768,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0029,FFF2,
Oct 29 21:34:24.827,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:24.827,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0000000000
Oct 29 21:34:24.887,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:24.888,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x002C,FFF3,010000000000000000
Oct 29 21:34:24.888,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:24.905,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0204000000
Oct 29 21:34:24.947,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x002C,FFF3,040000000000000000
Oct 29 21:34:24.948,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:24.950,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0300000000
Oct 29 21:34:25.007,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:25.007,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x002C,FFF3,060000000000000000
Oct 29 21:34:25.008,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:25.010,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0501000000
Oct 29 21:34:25.067,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x002C,FFF3,081C01787B81948850
Oct 29 21:34:25.068,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:25.127,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:25.248,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:25.368,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:25.487,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:25.607,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:25.662,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x002C,FFF3,0A0000000000000000
Oct 29 21:34:25.700,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:25.850,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:25.962,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.075,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.187,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.300,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.450,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.495,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B00800000
Oct 29 21:34:26.562,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:26.563,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.564,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B005CE132
Oct 29 21:34:26.638,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:26.641,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B00385735
Oct 29 21:34:26.675,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.712,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:26.713,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B001F01B8
Oct 29 21:34:26.787,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:26.788,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.791,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000D6103
Oct 29 21:34:26.862,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:26.863,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B00065CE7
Oct 29 21:34:26.900,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:26.937,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:26.943,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B00030345
Oct 29 21:34:27.012,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.013,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000203AC
Oct 29 21:34:27.050,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:27.087,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.089,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B0001863E
Oct 29 21:34:27.162,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.163,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:27.163,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000147AE
Oct 29 21:34:27.237,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.238,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000147AE
Oct 29 21:34:27.275,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:27.312,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.313,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000147AE
Oct 29 21:34:27.387,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.388,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:27.388,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000147AE
Oct 29 21:34:27.462,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.463,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000147AE
Oct 29 21:34:27.500,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:27.537,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.538,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000147AE
Oct 29 21:34:27.612,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.613,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000147AE
Oct 29 21:34:27.650,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:27.687,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:27.762,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:27.875,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:27.987,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:28.100,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:28.250,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:28.362,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:28.475,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:28.587,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:28.700,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:28.850,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:28.962,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.007,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000147AE
Oct 29 21:34:29.074,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.075,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.076,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B0001A105
Oct 29 21:34:29.149,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.158,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B00021D63
Oct 29 21:34:29.188,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.225,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.226,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B00031F0E
Oct 29 21:34:29.299,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.300,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.302,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B00041B38
Oct 29 21:34:29.375,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.376,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B0005B25C
Oct 29 21:34:29.449,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.450,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.452,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B00071B64
Oct 29 21:34:29.562,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.563,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.564,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B0009DC0B
Oct 29 21:34:29.637,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.643,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B68C6
Oct 29 21:34:29.675,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.712,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.714,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000C5ADC
Oct 29 21:34:29.825,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.825,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.826,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000D51E5
Oct 29 21:34:29.937,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:29.938,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:29.941,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000DCCBB
Oct 29 21:34:30.012,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:30.014,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000DDC65
Oct 29 21:34:30.088,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:30.125,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:30.162,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:30.227,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000DCCBB
Oct 29 21:34:30.275,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:30.275,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:30.278,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000D33DB
Oct 29 21:34:30.350,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:30.351,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000CA199
Oct 29 21:34:30.425,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:30.425,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:30.426,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000C3129
Oct 29 21:34:30.500,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:30.502,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000C0803
Oct 29 21:34:30.538,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:30.575,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:30.583,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:30.650,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:30.650,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:30.762,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:30.912,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.025,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.137,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.250,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.362,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.512,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.625,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.691,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:31.737,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:31.738,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.739,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:31.812,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:31.815,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:31.850,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:31.887,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:31.957,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:31.963,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:32.000,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.001,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:32.075,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.076,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:32.113,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:32.150,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.151,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:32.262,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.263,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:32.263,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BFA6B
Oct 29 21:34:32.337,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.338,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:32.340,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000BECE2
Oct 29 21:34:32.412,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.413,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B8FCB
Oct 29 21:34:32.450,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:32.487,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.490,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B1C44
Oct 29 21:34:32.562,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.563,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000AC58A
Oct 29 21:34:32.600,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:32.637,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.638,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000AB95E
Oct 29 21:34:32.712,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:32.713,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:32.862,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:32.937,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.050,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.142,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000AC58A
Oct 29 21:34:33.200,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.200,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.202,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000ADE0B
Oct 29 21:34:33.275,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.278,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B0336
Oct 29 21:34:33.313,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.350,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.352,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B28E0
Oct 29 21:34:33.425,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.425,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.428,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B358B
Oct 29 21:34:33.500,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.508,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B4244
Oct 29 21:34:33.538,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.575,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.581,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B68C6
Oct 29 21:34:33.650,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.652,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B75B9
Oct 29 21:34:33.688,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.725,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.726,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B9CEA
Oct 29 21:34:33.800,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:33.800,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.912,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:33.959,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B9CEA
Oct 29 21:34:34.025,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:34.025,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:34.028,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,001B000B9CEA
Oct 29 21:34:34.100,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:34:34.137,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:34.287,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:34.400,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:34.512,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:34.625,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:34.737,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:34.888,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:35.000,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:35.112,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:35.225,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:35.337,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:34:35.423,0x0041,F8:30:02:08:DF:00,Send,Read By Type Request,0x0001,,
