time,conn_handle,peer_addr,dir,op,att_handle,uuid,value
Oct 29 21:52:14.104,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,BC18004EA30000275100FD7ADA0F81E7
Oct 29 21:52:14.175,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.175,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:14.177,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,C018800000000000000080263BFF013C
Oct 29 21:52:14.250,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.258,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,C4187EA4BD00FEC3B6FF813507008000
Oct 29 21:52:14.288,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:14.325,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.327,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,C8180000000000000000000000000000
Oct 29 21:52:14.400,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.401,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:14.408,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,CC188000000000000000000000000000
Oct 29 21:52:14.475,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.477,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,D0180000000080000000000000000000
Oct 29 21:52:14.513,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:14.550,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.556,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,D4180000000000000000800000000000
Oct 29 21:52:14.625,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.627,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,D8180000000000000000000000008000
Oct 29 21:52:14.663,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:14.700,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.708,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,DC180000000000000000000000000000
Oct 29 21:52:14.775,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.776,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:14.777,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,E0188000000000000000000000000000
Oct 29 21:52:14.850,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.855,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,E4180000000080000000000000000000
Oct 29 21:52:14.888,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:14.925,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:14.927,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,E8180000000000000000800000000000
Oct 29 21:52:15.000,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.001,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.008,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,EC180000000000000000000000008000
Oct 29 21:52:15.075,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.077,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,F0180000000000000000000000000000
